timestamp,event,user_id,context_os_version
2020-08-06 03:50:26.506000,pos_home_capital_card_pressed,1584084886378-2ba9f501-787f-4e3c-adb2-469bd965c3c1,12.4.7
2020-08-06 05:23:09.643000,pos_home_capital_card_pressed,1522077386707-b06a8a4f-ab9d-4161-985f-e82819d8f67c,13.6
2020-08-06 08:09:35.413000,pos_home_capital_card_pressed,1544514397311-7ff3cdb2-6d0f-4ccc-a5a6-83fcc646d937,10.3.4
2020-08-06 08:14:05.455000,pos_home_capital_card_pressed,1580054071858-33154304-de1d-42e8-9fe3-699e90394c9a,13.5.1
2020-08-06 08:18:43.616000,pos_capital_button_let_me_know,1593804880686-0e0ca35a-c7c4-4878-9f3a-161df62cc84c,13.5.1
2020-08-06 12:08:53.379000,pos_home_capital_card_pressed,1584269587547-f529e06f-99ef-4071-97ad-94687044ab44,13.6
2020-08-06 15:00:22.917000,pos_capital_button_get_cash_advance,1488858536243-334677ae-8982-4118-9383-d8a5dfb99cf6,13.5.1
2020-08-06 15:18:13.666000,pos_home_capital_card_pressed,1491243898017-a218fa0d-e219-4153-89f3-590cb0275553,12.4.5
2020-08-06 17:51:54.691000,pos_home_capital_card_pressed,1472124804773-f6e12fea-1a0a-4bdc-9854-26eed7c1ee23,11.2.6
2020-08-06 18:49:47.663000,pos_home_capital_card_pressed,1583483788552-d7df88b4-ed47-47a5-81bc-4af519cb0f62,13.5.1
2020-08-06 23:38:50.490000,pos_home_capital_card_pressed,1586544383147-902de908-e4db-4077-9f41-4b4314eaac78,12.4.6
2020-08-01 07:22:00.773000,pos_home_capital_card_pressed,1537961033886-357364b7-8949-4fc9-96b6-cf594666bc94,13.5.1
2020-08-01 09:20:34.339000,pos_home_capital_card_pressed,1576260149449-b6e65648-549a-41b7-9ca8-bec38831b456,12.4.6
2020-08-01 08:51:15.834000,pos_home_capital_card_pressed,1595413248951-57779b21-fe4d-494f-b9e7-392cbd6189e8,13.6
2020-08-01 16:32:44.102000,pos_home_capital_card_pressed,1592591803303-0afae0a1-e8a5-428f-8367-806eb0b72a92,12.1.4
2020-08-01 17:58:01.629000,pos_home_capital_card_pressed,1547118709924-a27a0cf9-3dbb-43e9-a23d-89e0e61e77a9,13.5.1
2020-08-01 17:58:10.800000,pos_home_capital_card_pressed,1565078645676-e9fd9c91-254b-41b1-bc7c-bdbe515f830b,13.5.1
2020-08-02 05:45:45.780000,pos_home_capital_card_pressed,1571076698633-ffb17fea-dabc-41a6-8c76-b33bd9c65275,13.1.2
2020-08-02 07:18:56.848000,pos_capital_button_let_me_know,1582130211586-6cea43ed-bd70-4ca1-b08c-b96f463d4821,13.6
2020-08-02 07:47:46.916000,pos_home_capital_card_pressed,1595265044366-55018ba4-fa76-4052-9f63-8f37637a1fe5,9.3.5
2020-08-02 07:52:25.448000,pos_home_capital_card_pressed,1556806726486-3dfefd09-a595-43fa-8a45-c6e24981ed81,13.5.1
2020-08-02 09:17:29.362000,pos_home_capital_card_pressed,1521285512627-9a5960de-d9e0-4b49-9f2d-980b47c0906f,13.5.1
2020-08-02 10:26:55.654000,pos_home_capital_card_pressed,1584290015462-934c8ce9-c43d-4ae3-be39-32a981388f2c,13.5.1
2020-08-02 11:30:25.356000,pos_home_capital_card_pressed,1489131121216-a3f50115-3139-4aa3-8da6-9ebfc0274c31,13.5.1
2020-08-02 14:07:26.197000,pos_home_capital_card_pressed,1550671658042-5b2a6d26-8f4e-4994-ae28-0cc31aabe5a1,13.5.1
2020-08-02 15:20:32.350000,pos_home_capital_card_pressed,1529412326105-eceeb156-395d-4a40-848f-1b15c2e47883,13.5.1
2020-08-02 18:02:53.909000,pos_home_capital_card_pressed,1501153174473-38679cf0-d043-42ef-badf-9778343822c9,13.1.3
2020-08-02 21:06:43.391000,pos_home_capital_card_pressed,1594811145245-25ea7ebb-d8a8-433c-a369-773b5b5c7a22,13.5.1
2020-08-03 05:23:23.962000,pos_home_capital_card_pressed,1525371181569-6a395e5d-8cb9-4520-a774-70fbfad33c7f,13.5.1
2020-08-03 07:19:28.335000,pos_home_capital_card_pressed,1574834359572-06aa99d8-6772-42a5-b2fd-5af7cc9ea87f,13.5.1
2020-08-03 07:42:02.611000,pos_home_capital_card_pressed,1501868834183-6ea694bd-f8ba-40c9-986b-4a3e4d1e26bc,13.5.1
2020-08-03 09:34:55.414000,pos_home_capital_card_pressed,1582130211586-6cea43ed-bd70-4ca1-b08c-b96f463d4821,13.6
2020-08-03 11:26:05.105000,pos_home_capital_card_pressed,1480099537694-db09d6e1-8d5d-40c7-98b8-aef07e549ea8,13.5.1
2020-08-03 14:45:28.771000,pos_home_capital_card_pressed,1596459818264-71090256-0cc6-4881-a3f2-7578d248c569,13.6
2020-08-03 18:27:28.692000,pos_home_capital_card_pressed,1511358010223-005688ca-168e-4229-a5fb-95e2f4e7c4df,13.5.1
2020-08-03 18:44:29.429000,pos_home_capital_card_pressed,1575343355412-646d3d72-9ef2-47f0-b8f8-f3e624b14323,12.4.6
2020-08-04 00:18:09.910000,pos_home_capital_card_pressed,1521107009716-b14e8f53-18bc-4530-8887-83e706e5a4b8,13.6
2020-08-04 04:52:11.362000,pos_home_capital_card_pressed,1538513788419-ee9c3f56-2dce-4645-b287-cfa8743b286e,12.4.1
2020-08-04 08:45:57.642000,pos_home_capital_card_pressed,1567410747749-6343efa0-6d6e-4b63-ab4e-fca9e386e492,10.3.4
2020-08-04 11:04:50.534000,pos_home_capital_card_pressed,1587127436944-b3d67f71-cecd-41fb-b141-c65b0f3c23b5,13.5.1
2020-08-04 07:22:59.447000,pos_home_capital_card_pressed,1549281042968-ce841c4d-6fd2-4141-bf4b-0a656970884f,13.5.1
2020-08-04 13:54:58.905000,pos_home_capital_card_pressed,1594028985061-f0c4437d-b040-4cca-b0c9-4041300c0242,13.1.3
2020-08-04 15:21:17.723000,pos_home_capital_card_pressed,1522123714682-aba7a221-ab63-4a91-9f50-cbfabd0f482a,13.5.1
2020-08-04 15:21:58.685000,pos_home_capital_card_pressed,1575372455413-c4df4a46-864b-4c09-af33-6d38802800cd,13.5.1
2020-08-04 17:02:06.278000,pos_home_capital_card_pressed,1596381409212-f935fe18-e093-4df9-b0b3-5a8d94cbb7e8,13.6
2020-08-04 17:17:56.854000,pos_capital_button_let_me_know,1509362936171-39b08fe2-eca2-4746-bac7-671c27c656c6,13.5.1
2020-08-04 17:17:59.940000,pos_home_capital_card_pressed,1527250154634-0823be28-86f5-471f-be0f-4ffafc6b34c2,13.5.1
2020-08-05 01:14:30.449000,pos_home_capital_card_pressed,1472368912195-7787c0a6-ad26-4435-a927-67fd92080dd8,13.5.1
2020-08-05 05:31:39.742000,pos_home_capital_card_pressed,1595586516408-1f361e63-8904-4719-8f0c-7dbe20b72b68,13.5.1
2020-08-05 05:32:47.813000,pos_home_capital_card_pressed,1589523368151-fd2a2cfc-3ebc-4fd1-88c7-4f4f3475c638,13.5.1
2020-08-05 06:39:59.172000,pos_capital_button_continue,1525371181569-6a395e5d-8cb9-4520-a774-70fbfad33c7f,13.5.1
2020-08-05 08:32:53.111000,pos_home_capital_card_pressed,1525371181569-6a395e5d-8cb9-4520-a774-70fbfad33c7f,13.5.1
2020-08-05 09:32:43.157000,pos_home_capital_card_pressed,1592839492893-a2527b7d-089e-49c2-8186-75618054eb8f,13.5.1
2020-08-05 12:59:33.899000,pos_home_capital_card_pressed,1523744837706-46e72d38-2de7-4053-ad34-0877e8f92015,10.3.2
2020-08-05 13:03:06.245000,pos_home_capital_card_pressed,1544155620642-b045cbf0-9bb4-46b3-9f43-2da443e85236,13.6
2020-08-05 14:06:56.186000,pos_home_capital_card_pressed,1580657437685-d375b2a0-0de7-4b9a-9ff1-fcc1c9d70cea,13.5.1
2020-08-05 16:01:28.372000,pos_capital_button_let_me_know,1575137973747-75bf76b6-dc01-4b5e-9e3c-96aad037b640,13.5.1
2020-08-05 16:30:03.619000,pos_capital_button_let_me_know,1584269587547-f529e06f-99ef-4071-97ad-94687044ab44,13.6
2020-08-05 19:29:02.520000,pos_home_capital_card_pressed,1559796024746-5a2f03a9-5dce-4e8e-b2ae-b94f387f13d1,13.6
2020-08-05 22:01:25.302000,pos_home_capital_card_pressed,1498915689072-e6c6526b-2291-4e02-a1c8-d2d502b259bd,13.4.1
2020-08-05 22:26:11.314000,pos_home_capital_card_pressed,1583316149592-e1536ec2-01b8-4045-9d28-1f5a31d72243,13.5.1
2020-08-06 04:40:12.989000,pos_home_capital_card_pressed,1529412326105-eceeb156-395d-4a40-848f-1b15c2e47883,13.5.1
2020-08-06 05:14:23.302000,pos_home_capital_card_pressed,1593804880686-0e0ca35a-c7c4-4878-9f3a-161df62cc84c,13.5.1
2020-08-06 07:43:53.705000,pos_home_capital_card_pressed,1593685102069-b18ac785-1a82-4e53-af2e-1523e8078148,13.6
2020-08-06 08:09:16.638000,pos_capital_button_continue,1580054071858-33154304-de1d-42e8-9fe3-699e90394c9a,13.5.1
2020-08-06 05:13:29.018000,pos_home_capital_card_pressed,1549281042968-ce841c4d-6fd2-4141-bf4b-0a656970884f,13.5.1
2020-08-06 09:33:14.768000,pos_home_capital_card_pressed,1506670709572-53b718e7-3d8e-41d7-a058-427343e92d06,13.5.1
2020-08-06 09:41:47.369000,pos_home_capital_card_pressed,1563354145999-45eed9c2-662e-41c7-ace0-e7fcbe46a6eb,13.5.1
2020-08-06 10:01:05.255000,pos_home_capital_card_pressed,1547118709924-a27a0cf9-3dbb-43e9-a23d-89e0e61e77a9,13.5.1
2020-08-06 10:20:08.856000,pos_home_capital_card_pressed,1559051476954-07812f8d-26d5-46db-89a2-452073bc65ac,12.4.7
2020-08-06 10:29:15.512000,pos_home_capital_card_pressed,1587537392658-fbde71f3-2ba6-4453-bd56-e2ee92a6218a,13.5.1
2020-08-06 12:03:17.387000,pos_home_capital_card_pressed,1596195447100-2610975e-6343-4010-8be3-aa7d033b4fd4,11.1.2
2020-08-06 14:19:36.804000,pos_home_capital_card_pressed,1595785890943-578b5f91-7f46-4aa3-933e-e1167c7916d6,13.6
2020-08-06 14:31:49.251000,pos_home_capital_card_pressed,1542570414075-c1fdd961-63ee-497c-b312-6b87254c9ec0,13.5.1
2020-08-06 15:15:11.777000,pos_home_capital_card_pressed,1510139860546-d96e3c43-3f2a-4567-a961-10aa9cfe4e50,13.6
2020-08-06 16:38:58.846000,pos_home_capital_card_pressed,1497381089169-18067dd4-4d09-4148-b45d-699400ce439c,13.6
2020-08-06 16:43:00.993000,pos_capital_button_let_me_know,1593804880686-0e0ca35a-c7c4-4878-9f3a-161df62cc84c,13.5.1
2020-08-06 17:03:14.999000,pos_home_capital_card_pressed,1518421649600-b1e4fef2-f94c-44a4-a059-06538056d7b6,13.6
2020-08-06 23:00:48.871000,pos_home_capital_card_pressed,1563354145999-45eed9c2-662e-41c7-ace0-e7fcbe46a6eb,13.5.1
2020-08-07 04:17:14.402000,pos_home_capital_card_pressed,1556802952348-00cb827a-c6a3-4252-9cb1-475bfd84f781,13.5.1
2020-08-07 05:59:39.759000,pos_home_capital_card_pressed,1594895958256-0ca4ca6a-39b9-49b1-a15e-633cb33fa8c2,13.6
2020-08-07 06:32:15.835000,pos_home_capital_card_pressed,1479803128613-3df91e1b-f2fc-4af1-9a69-b4775293d42b,13.5.1
2020-08-01 01:03:42.875000,pos_capital_button_let_me_know,1594385001166-27ca9ed7-4700-41ed-aed7-41908a4cebf1,12.4.7
2020-08-01 03:34:07.201000,pos_home_capital_card_pressed,1576236469934-0d1835e1-0e86-44b4-a946-d4898ca3e3ce,13.5.1
2020-08-01 07:48:00.836000,pos_home_capital_card_pressed,1532682844624-b345aca7-036d-4812-b4df-c94420dfa60b,13.6
2020-08-01 15:17:42.331000,pos_home_capital_card_pressed,1543742381998-6acba42d-0580-45a3-86f9-66ccdf81fe06,13.4.1
2020-07-31 22:04:23.169000,pos_home_capital_card_pressed,1479969900438-210706fa-5958-40ba-8ac9-9277f71af17e,13.5.1
2020-08-01 17:39:13.367000,pos_home_capital_card_pressed,1556212519351-5b3d8944-b15d-4842-96a2-8bdd75238f8e,13.5.1
2020-08-01 18:30:40.422000,pos_home_capital_card_pressed,1524855709520-ad621703-5173-462a-a585-506ba5c13b78,13.5.1
2020-07-29 15:54:50.691000,pos_home_capital_card_pressed,1575265927301-78dd1d2b-2003-4ac8-b7e0-cbcc315da593,12.4.7
2020-08-02 01:01:41.860000,pos_home_capital_card_pressed,1594940297348-597b7b9f-c957-45aa-abc9-4f2c970d6abd,13.5.1
2020-08-02 05:59:41.613000,pos_home_capital_card_pressed,1544155620642-b045cbf0-9bb4-46b3-9f43-2da443e85236,13.6
2020-08-02 15:37:50.310000,pos_home_capital_card_pressed,1501510114300-ad12e4e5-0d0c-4f58-ba82-143f89ad8fd7,13.6
2020-08-02 17:14:16.024000,pos_home_capital_card_pressed,1573643451393-f21a9419-37a1-4314-8b77-e1795aee8f42,13.5.1
2020-08-02 18:24:40.929000,pos_home_capital_card_pressed,1525371181569-6a395e5d-8cb9-4520-a774-70fbfad33c7f,13.5.1
2020-08-03 04:54:36.086000,pos_home_capital_card_pressed,1529412326105-eceeb156-395d-4a40-848f-1b15c2e47883,13.5.1
2020-08-03 07:42:15.313000,pos_home_capital_card_pressed,1574670688114-0cbf4e3c-cf23-4250-923f-540a0a43144d,13.6
2020-08-03 09:51:14.050000,pos_home_capital_card_pressed,1547271028164-367f154f-bcfc-40ab-ad9c-536a971ff0ce,13.5.1
2020-08-03 11:37:37.039000,pos_capital_button_continue,1501061615769-c879447e-c690-4cd3-b972-491f01021d8c,12.4.6
2020-08-03 13:24:49.104000,pos_home_capital_card_pressed,1558462921104-9820e840-c195-4710-8974-9ad458e95a53,13.5.1
2020-08-03 14:51:20.197000,pos_home_capital_card_pressed,1583864986549-8dbb81b6-a590-493b-b2b6-3e5f67f1459e,13.6
2020-08-03 15:50:37.793000,pos_home_capital_card_pressed,1513077818684-75e7e150-67bf-4c9f-8fac-f71efe35a032,12.1.4
2020-08-03 16:24:24.458000,pos_home_capital_card_pressed,1583483788552-d7df88b4-ed47-47a5-81bc-4af519cb0f62,13.5.1
2020-08-03 16:53:47.029000,pos_capital_button_get_cash_advance,1560415889593-99b63968-1017-4588-a4e5-a7b48ce64cc2,11.1.2
2020-08-03 18:03:13.738000,pos_home_capital_card_pressed,1518421649600-b1e4fef2-f94c-44a4-a059-06538056d7b6,13.5.1
2020-08-03 20:21:58.768000,pos_home_capital_card_pressed,1571121330738-43f98a8a-9354-413f-9ac5-fe54ae753f33,13.5.1
2020-08-03 20:24:36.010000,pos_home_capital_card_pressed,1563354145999-45eed9c2-662e-41c7-ace0-e7fcbe46a6eb,13.5.1
2020-08-03 20:26:55.264000,pos_home_capital_card_pressed,1563354145999-45eed9c2-662e-41c7-ace0-e7fcbe46a6eb,13.5.1
2020-08-04 01:56:07.436000,pos_capital_button_let_me_know,1503254335830-f02ccbc1-e5bb-489c-a90b-903896e0af17,13.5.1
2020-08-04 04:01:59.332000,pos_home_capital_card_pressed,1565078645676-e9fd9c91-254b-41b1-bc7c-bdbe515f830b,13.5.1
2020-08-04 04:57:57.340000,pos_home_capital_card_pressed,1529412326105-eceeb156-395d-4a40-848f-1b15c2e47883,13.5.1
2020-08-04 05:40:26.288000,pos_home_capital_card_pressed,1575093059408-cb88d1b6-98c7-482f-9e56-71ff09db65c0,13.5.1
2020-08-04 06:56:36.125000,pos_home_capital_card_pressed,1520511764346-77505310-88e3-40e8-bc96-5bf69c6a50da,13.6
2020-08-04 06:56:51.857000,pos_home_capital_card_pressed,1520511764346-77505310-88e3-40e8-bc96-5bf69c6a50da,13.6
2020-08-04 07:52:25.802000,pos_capital_button_continue,1474379163994-2be4ed00-3b6a-4922-b635-879fa4210951,13.5.1
2020-08-04 08:14:10.712000,pos_home_capital_card_pressed,1574317562629-264c70e8-c4b1-4ef5-8691-840da000fc8d,13.6
2020-08-04 08:49:57.004000,pos_home_capital_card_pressed,1569205164514-c2e05ed8-01e7-46cc-9914-23b2d594d54f,13.5.1
2020-08-04 09:53:02.072000,pos_home_capital_card_pressed,1581460689703-e6356890-c0ef-4ab9-ab8b-9a1f45c4f092,9.3.6
2020-08-04 10:30:22.049000,pos_home_capital_card_pressed,1556212519351-5b3d8944-b15d-4842-96a2-8bdd75238f8e,13.5.1
2020-08-04 10:30:42.857000,pos_home_capital_card_pressed,1556212519351-5b3d8944-b15d-4842-96a2-8bdd75238f8e,13.5.1
2020-08-04 11:06:13.550000,pos_home_capital_card_pressed,1577095171794-b989db56-9a14-49e0-85e0-52c6386f21bc,12.4.5
2020-08-04 20:53:50.151000,pos_capital_button_continue,1580309752528-19f58ea5-bce8-4387-a8a6-f120ab7bfa2c,13.5.1
2020-08-05 06:53:45.177000,pos_home_capital_card_pressed,1525371181569-6a395e5d-8cb9-4520-a774-70fbfad33c7f,13.5.1
2020-08-05 06:59:33.505000,pos_capital_button_continue,1518175880185-62646b90-96a5-43e4-a4cf-a4600a820ccd,13.5.1
2020-08-05 08:01:25.190000,pos_home_capital_card_pressed,1592562920833-4e5a7f28-2c27-4104-84aa-08accffabd41,13.5.1
2020-08-05 08:43:23.931000,pos_capital_link_view_offer_contract,1560415889593-99b63968-1017-4588-a4e5-a7b48ce64cc2,11.1.2
2020-08-05 09:37:47.400000,pos_home_capital_card_pressed,1592839492893-a2527b7d-089e-49c2-8186-75618054eb8f,13.5.1
2020-08-05 10:15:07.215000,pos_home_capital_card_pressed,1592593746545-8f95aaab-edf6-4726-92ee-dd42f251966c,13.5.1
2020-08-05 10:39:13.942000,pos_home_capital_card_pressed,1512048138976-a9c2d022-c040-4af4-a8f1-15fe9236de1c,13.5.1
2020-08-05 14:34:49.736000,pos_home_capital_card_pressed,1520422431382-b658d25a-13c8-4b41-8924-befb2d4f0ba5,13.6
2020-08-05 14:45:18.688000,pos_home_capital_card_pressed,1574622001548-ffbaca81-97a8-4d3a-a9e9-49e3af675dde,13.5.1
2020-08-05 15:34:03.263000,pos_home_capital_card_pressed,1574605765660-00cda208-8876-4968-a708-588fa182f170,13.6
2020-08-05 16:29:14.197000,pos_home_capital_card_pressed,1584269587547-f529e06f-99ef-4071-97ad-94687044ab44,13.6
2020-08-05 16:29:42.757000,pos_capital_button_decline_offer,1584269587547-f529e06f-99ef-4071-97ad-94687044ab44,13.6
2020-08-05 16:53:34.729000,pos_home_capital_card_pressed,1473272352580-83322baf-00a1-4793-a980-d3073ffb21cd,13.6
2020-08-05 17:05:02.573000,pos_home_capital_card_pressed,1573643451393-f21a9419-37a1-4314-8b77-e1795aee8f42,13.5.1
2020-08-05 17:18:40.321000,pos_home_capital_card_pressed,1596448023635-73d58d90-3c67-4b16-bbc3-9503c57c3a19,13.5.1
2020-08-05 17:53:19.026000,pos_home_capital_card_pressed,1520366803656-941efa84-2ad6-43f8-a503-9076da55f364,14.0
2020-08-05 18:20:25.365000,pos_home_capital_card_pressed,1570045903868-333de4d6-25e8-4307-a1cb-2199167431fa,12.4.7
2020-08-05 07:39:55.383000,pos_home_capital_card_pressed,1581713835868-67989dee-9ae4-4435-819b-abfa8a6a5e42,14.0
2020-08-05 20:23:41.034000,pos_home_capital_card_pressed,1532515090588-a99ba50b-c700-443e-ab6a-7bc509e498c5,13.5.1
2020-08-06 01:51:32.755000,pos_home_capital_card_pressed,1582798106482-b2d9aad7-6f3e-4e21-8700-a12f5670bb23,13.6
2020-08-06 13:40:50.156000,pos_home_capital_card_pressed,1561023593974-0571c2dd-884a-4391-a135-6dddf934577a,12.4.6
